iata_code,name,latitude_deg,longitude_deg,home_link
SBH,Gustaf III Airport,17.9043998718262,-62.8436012268066,
GBJ,Les Bases Airport,15.8687000274658,-61.2700004577637,
PTP,Pointe-à-Pitre Le Raizet,16.265301,-61.531799,http://www.guadeloupe.aeroport.fr/
GND,Point Salines International Airport,12.0041999816895,-61.7862014770508,http://www.psiagrenada.com/
STT,Cyril E. King Airport,18.3372993469238,-64.9733963012695,http://www.viport.com/airports.html
STX,Henry E Rohlsen Airport,17.7019004821777,-64.7985992431641,
BQN,Rafael Hernandez Airport,18.4948997497559,-67.1294021606445,
SIG,Fernando Luis Ribas Dominicci Airport,18.4568004608154,-66.0980987548828,
MAZ,Eugenio Maria De Hostos Airport,18.2556991577148,-67.1484985351563,
PSE,Mercedita Airport,18.00830078125,-66.5630035400391,
SJU,Luis Munoz Marin International Airport,18.4393997192,-66.0018005371,
SKB,Robert L. Bradshaw International Airport,17.3111991882324,-62.7187004089356,
NEV,Vance W. Amory International Airport,17.2056999206543,-62.589900970459,
SLU,George F. L. Charles Airport,14.0202,-60.992901,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport
UVF,Hewanorra International Airport,13.7332,-60.952599,http://www.slaspa.com/contentPages/view/hewanorra-international-airport
NBE,Enfidha - Hammamet International Airport,36.075833,10.438611,http://www.enfidhahammametairport.com/
AUA,Queen Beatrix International Airport,12.5014,-70.015198,
BON,Flamingo International Airport,12.1309995651245,-68.2685012817383,
CUR,Hato International Airport,12.1889,-68.959801,
EUX,F. D. Roosevelt Airport,17.4965000152588,-62.9794006347656,
SXM,Princess Juliana International Airport,18.0410003662,-63.1088981628,
AXA,Clayton J Lloyd International Airport,18.2048,-63.055099,http://www.news.ai/ref/airport.html
IGD,Iğdır Airport,39.9766273499,43.8766479492,http://igdır.dhmi.gov.tr/
IST,İstanbul New Airport,41.262948,28.74133,http://www.igairport.com/en
MNI,John A. Osborne Airport,16.7914009094238,-62.1932983398438,
TAB,Tobago-Crown Point Airport,11.1497001647949,-60.8321990966797,
POS,Piarco International Airport,10.5953998565674,-61.3372001647949,
EIS,Terrance B. Lettsome International Airport,18.4447994232178,-64.5429992675781,http://www.bareboatsbvi.com/beef_island.html
SVD,Argyle International Airport,13.156695,-61.149945,http://www.svgiadc.com
BQU,J F Mitchell Airport,12.9884004593,-61.2620010376,
CIW,Canouan Airport,12.6990003585815,-61.342399597168,
MQS,Mustique Airport,12.887900352478,-61.1801986694336,
UNI,Union Island International Airport,12.6001348495483,-61.4119453430176,
BDA,L.F. Wade International International Airport,32.3639984130859,-64.6787033081055,http://www.bermudaairport.com/
ALA,Almaty Airport,43.3521003723145,77.0404968261719,
TSE,Astana International Airport,51.0222015380859,71.4669036865234,
KOV,Kokshetau Airport,53.3291015625,69.594596862793,
PPK,Petropavlosk South Airport,54.7747001647949,69.1838989257812,
DMB,Taraz Airport,42.8535995483398,71.303596496582,
IKU,Issyk-Kul International Airport,42.58792,76.713046,http://www.airport.kg/index.php?option=com_content&view=article&id=4&Itemid=6
FRU,Manas International Airport,43.0612983704,74.4776000977,
OSS,Osh Airport,40.6090011597,72.793296814,http://www.airport.kg/eng/branches.htm
CIT,Shymkent Airport,42.364200592041,69.4788970947266,
DZN,Zhezkazgan Airport,47.708302,67.733299,
KGF,Sary-Arka Airport,49.6707992553711,73.3343963623047,
URA,Uralsk Airport,51.1507987976074,51.543098449707,
UKK,Ust-Kamennogorsk Airport,50.0365982055664,82.4942016601563,
PWQ,Pavlodar Airport,52.1949996948242,77.0738983154297,
PLX,Semipalatinsk Airport,50.351295,80.234398,
SCO,Aktau Airport,43.8600997924805,51.0919990539551,
GUW,Atyrau Airport,47.1218986511231,51.8213996887207,
AKX,Aktobe Airport,50.2458,57.206699,
KSN,Kostanay West Airport,53.206901550293,63.5503005981445,
GYD,Heydar Aliyev International Airport,40.4674987792969,50.0466995239258,http://www.airport-baku.com/
KVD,Ganja Airport,40.7377014160156,46.3176002502441,
NAJ,Nakhchivan Airport,39.1888008117676,45.4584007263184,
GBB,Gabala International Airport,40.826667,47.7125,
LWN,Gyumri Shirak Airport,40.7504005432,43.8592987061,http://www.aviation.am/eng/gorc/aeroport.htm
EVN,Zvartnots International Airport,40.1473007202,44.3959007263,http://www.aia-zvartnots.aero/
YKS,Yakutsk Airport,62.0932998657227,129.77099609375,
NER,Chulman Airport,56.913898468018,124.91400146484,
OLZ,Olyokminsk Airport,60.397499,120.471001,
USR,Ust-Nera Airport,64.550003051758,143.11500549316,
VYI,Vilyuisk Airport,63.75666809082,121.69333648682,
ULK,Lensk Airport,60.7206001282,114.825996399,
PYJ,Polyarny Airport,66.4003982544,112.029998779,
MJZ,Mirny Airport,62.5346984863281,114.039001464844,
SYS,Saskylakh Airport,71.92790222168,114.08000183105,
SEK,Srednekolymsk Airport,67.4805,153.7364,
CKH,Chokurdakh Airport,70.6231002807617,147.901992797852,
CYX,Cherskiy Airport,68.7406005859375,161.337997436523,
IKS,Tiksi Airport,71.697700500488,128.90299987793,
ZKP,Zyryanka Airport,65.7485,150.8889,
KUT,Kopitnari Airport,42.176700592,42.4826011658,
BUS,Batumi International Airport,41.6102981567,41.5997009277,
SUI,Sukhumi Dranda Airport,42.8582000732,41.1281013489,
TBS,Tbilisi International Airport,41.6692008972,44.95470047,http://www.tbilisiairport.com/
BQS,Ignatyevo Airport,50.4253997802734,127.412002563477,
KHV,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,http://airkhv.ru/
KXK,Komsomolsk-on-Amur Airport,50.4090003967285,136.934005737305,
DYR,Ugolny Airport,64.734902,177.740997,
GDX,Sokol Airport,59.9109992980957,150.720001220703,
NLI,Nikolayevsk-na-Amure Airport,53.154998779297,140.64999389648,
OHO,Okhotsk Airport,59.4100646972656,143.056503295898,
PKC,Yelizovo Airport,53.1679000854492,158.453994750977,
UUS,Yuzhno-Sakhalinsk Airport,46.8886985778809,142.718002319336,http://www.airportus.ru/
VVO,Vladivostok International Airport,43.398998260498,132.147994995117,http://www.vladivostokavia.ru/en/airport/
HTA,Chita-Kadala Airport,52.026299,113.306,http://aerochita.ru/
BTK,Bratsk Airport,56.3706016540527,101.697998046875,
IKT,Irkutsk Airport,52.268001556396,104.38899993896,http://www.iktport.ru/
UKX,Ust-Kut Airport,56.8567008972168,105.730003356934,
UUD,Ulan-Ude Airport (Mukhino),51.8078002929687,107.438003540039,
KBP,Boryspil International Airport,50.3450012207031,30.8946990966797,http://www.airport-borispol.kiev.ua/
MPW,Mariupol International Airport,47.076099395752,37.4496002197266,http://www.maraero.com/
VSG,Luhansk International Airport,48.4174003601,39.3740997314,
DNK,Dnipropetrovsk International Airport,48.3572006225586,35.1006011962891,
OZH,Zaporizhzhia International Airport,47.867000579834,35.3157005310059,
KWG,Kryvyi Rih International Airport,48.0433006286621,33.2099990844727,
SIP,Simferopol International Airport,45.0522003173828,33.9751014709473,http://www.airport.crimea.ua/
HRK,Kharkiv International Airport,49.9248008728027,36.2900009155273,http://www.airport.kharkov.ua/
IEV,Kiev Zhuliany International Airport,50.40194,30.45194,http://www.airport.kiev.ua/
IFO,Ivano-Frankivsk International Airport,48.8842010498047,24.6861000061035,http://www.aeroportifua.ifrastudio.com/index.php?area=2
LWO,Lviv International Airport,49.8125,23.9561004638672,http://www.airport.lviv.ua/index.php?id=home&L=1
CWC,Chernivtsi International Airport,48.2593002319336,25.9808006286621,
RWN,Rivne International Airport,50.6071014404297,26.1415996551514,http://www.aeroport.rv.ua/
UDJ,Uzhhorod International Airport,48.6343002319336,22.2633991241455,
ODS,Odessa International Airport,46.4267997741699,30.6765003204346,http://www.airport.od.ua/
ARH,Talagi Airport,64.6003036499023,40.7167015075684,
NNM,Naryan Mar Airport,67.6399993896484,53.121898651123,
CEE,Cherepovets Airport,59.273601532,38.0158004761,
AMV,Amderma Airport,69.763298034668,61.5564002990723,
KSZ,Kotlas Airport,61.2358016967773,46.6974983215332,
LED,Pulkovo Airport,59.8003005981445,30.2625007629395,http://www.pulkovoairport.ru/
MMK,Murmansk Airport,68.7817001342773,32.7508010864258,http://www.airport-murmansk.ru/
PKV,Pskov Airport,57.7839012145996,28.3955993652344,
PES,Petrozavodsk Airport,61.8852005004883,34.1547012329102,
BQT,Brest Airport,52.108299,23.8981,
GME,Gomel Airport,52.5270004272461,31.0167007446289,http://www.gomelavia.com/
KGD,Khrabrovo Airport,54.8899993896484,20.5925998687744,
GNA,Hrodna Airport,53.6020011901856,24.0538005828857,
MHP,Minsk 1 Airport,53.8644981384277,27.5396995544434,
MSQ,Minsk National Airport,53.882499694824,28.030700683594,http://airport.by/en
MVQ,Mogilev Airport,53.9548988342285,30.095100402832,
ABA,Abakan Airport,53.7400016784668,91.3850021362305,
BAX,Barnaul Airport,53.3638000488281,83.5384979248047,http://airaltay.ru/
KEJ,Kemerovo Airport,55.2700996398926,86.1072006225586,
EIE,Yeniseysk Airport,58.4742012023926,92.1125030517578,
KJA,Yemelyanovo Airport,56.172901,92.493301,http://www.kja.aero
KYZ,Kyzyl Airport,51.6693992614746,94.4005966186523,
OVB,Tolmachevo Airport,55.012599945068,82.650703430176,http://eng.tolmachevo.ru/
OMS,Omsk Central Airport,54.9669990539551,73.3105010986328,
TOF,Bogashevo Airport,56.380298614502,85.208297729492,http://www.tomskairport.ru
NOZ,Spichenkovo Airport,53.8114013671875,86.877197265625,
HTG,Khatanga Airport,71.9781036376953,102.490997314453,
IAA,Igarka Airport,67.4372024536133,86.6219024658203,
NSK,Norilsk-Alykel Airport,69.3110961914063,87.3321990966797,
AAQ,Anapa Vityazevo Airport,45.002101898193,37.347301483154,http://basel.aero/en/anapa/
EIK,Yeysk Airport,46.68,38.21,http://airporteysk.ru/
GDZ,Gelendzhik Airport,44.5820926295,38.0124807358,http://basel.aero/en/gelendjik/
KRR,Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,http://basel.aero/en/krasnodar/
MCX,Uytash Airport,42.8167991638184,47.6523017883301,
MRV,Mineralnyye Vody Airport,44.2251014709473,43.081901550293,
NAL,Nalchik Airport,43.5129013061524,43.6366004943848,
OGZ,Beslan Airport,43.2051010132,44.6066017151,
IGT,Magas Airport,43.3222999573,45.0125999451,
STW,Stavropol Shpakovskoye Airport,45.1091995239258,42.1128005981445,
ROV,Platov International Airport,47.493888,39.924722,
TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,http://www.beriev.com/rus/airport.html
AER,Sochi International Airport,43.449902,39.9566,http://basel.aero/en/sochi/
ASF,Astrakhan Airport,46.2832984924,48.0063018799,http://xn--80aaaa9dcahhdbllc1cxhc.xn--p1ai/
ESL,Elista Airport,46.3739013671875,44.3308982849121,
VOG,Volgograd International Airport,48.7825012207031,44.3455009460449,
CEK,Chelyabinsk Balandino Airport,55.305801,61.5033,http://cekport.ru/
MQF,Magnitogorsk International Airport,53.3931007385254,58.7556991577148,
SBT,Sabetta International Airport,71.219167,72.052222,
SLY,Salekhard Airport,66.5907974243164,66.6110000610352,
HMA,Khanty Mansiysk Airport,61.0284996032715,69.0860977172852,
NYA,Nyagan Airport,62.110001,65.614998,
OVS,Sovetskiy Airport,61.3266220092774,63.6019134521484,
URJ,Uray Airport,60.1032981872559,64.8266983032227,
EYK,Beloyarskiy Airport,63.686901,66.698601,
IJK,Izhevsk Airport,56.8280982971191,53.4575004577637,
KVX,Pobedilovo Airport,58.503299713135,49.348300933838,http://www.pobedilovo.com/
NYM,Nadym Airport,65.4809036254883,72.6988983154297,
NUX,Novy Urengoy Airport,66.0693969726563,76.5203018188477,
NJC,Nizhnevartovsk Airport,60.9492988586426,76.4835968017578,
PEE,Bolshoye Savino Airport,57.914501190186,56.021198272705,http://www.aviaperm.ru/
KGP,Kogalym International Airport,62.1903991699219,74.5337982177734,
NFG,Nefteyugansk Airport,61.1082992553711,72.6500015258789,http://www.nuatc.ru/
NOJ,Noyabrsk Airport,63.1833000183106,75.2699966430664,
SGC,Surgut Airport,61.3437004089356,73.4018020629883,
SVX,Koltsovo Airport,56.743099212646,60.802700042725,http://www.koltsovo.ru/en/
TJM,Roshchino International Airport,57.1896018982,65.3243026733,
KRO,Kurgan Airport,55.4752998352051,65.4156036376953,
ASB,Ashgabat Airport,37.9868011474609,58.3610000610352,
KRW,Turkmenbashi Airport,40.063301,53.007198,
MYP,Mary Airport,37.6194,61.896702,
TAZ,Daşoguz Airport,41.761101,59.826698,
CRZ,Turkmenabat Airport,39.0833015441895,63.6133003234863,
DYU,Dushanbe Airport,38.5433006287,68.8249969482,
TJU,Kulob Airport,37.9880981445312,69.8050003051758,
LBD,Khudzhand Airport,40.2154006958008,69.6947021484375,
KQT,Qurghonteppa International Airport,37.8664016723633,68.8647003173828,
UGC,Urgench Airport,41.5843009948731,60.6417007446289,
BHK,Bukhara Airport,39.7750015258789,64.4832992553711,
SKD,Samarkand Airport,39.7005004882812,66.9838027954102,
TMJ,Termez Airport,37.2867012023926,67.3099975585938,
TAS,Tashkent International Airport,41.257900238,69.2811965942,
KMW,Kostroma Sokerkino Airport,57.7969017029,41.0194015503,http://www.kmtn.ru/~koao/
IWA,Ivanovo South Airport,56.9393997192383,40.9407997131348,
RYB,Staroselye Airport,58.1041984558105,38.9294013977051,
BZK,Bryansk Airport,53.2141990662,34.176399231,http://www.airport.bryansk.ru/
ZIA,Zhukovsky International Airport,55.553299,38.150002,http://zia.aero/
DME,Domodedovo International Airport,55.4087982177734,37.9062995910645,http://www.domodedovo.ru/en/
SVO,Sheremetyevo International Airport,55.972599,37.4146,http://www.svo.aero/en/
OSF,Ostafyevo International Airport,55.511667,37.507222,http://eng.gazpromavia.ru/page20.shtml
EGO,Belgorod International Airport,50.643798828125,36.5900993347168,
URS,Kursk East Airport,51.7505989074707,36.2956008911133,
LPK,Lipetsk Airport,52.7028007507324,39.5377998352051,
VOZ,Voronezh International Airport,51.8142013549805,39.2295989990234,
VKO,Vnukovo International Airport,55.5914993286,37.2615013123,http://www.vnukovo.ru/eng
UCT,Ukhta Airport,63.5668983459473,53.8046989440918,
PEX,Pechora Airport,65.1211013793945,57.1307983398438,
USK,Usinsk Airport,66.0046997070313,57.3671989440918,
VKT,Vorkuta Airport,67.4886016845703,63.9930992126465,
SCW,Syktyvkar Airport,61.6469993591309,50.845100402832,
GOJ,Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,http://www.airportnn.ru/en/
UUA,Bugulma Airport,54.6399993896484,52.801700592041,
KZN,Kazan International Airport,55.606201171875,49.278701782227,http://www.kazan.aero/en/
NBC,Begishevo Airport,55.5647010803223,52.0924987792969,
JOK,Yoshkar-Ola Airport,56.7005996704102,47.9047012329102,
CSY,Cheboksary Airport,56.0903015136719,47.3473014831543,
ZIX,Zhigansk Airport,66.7965011597,123.361000061,
ULV,Ulyanovsk Baratayevka Airport,54.2682991028,48.2266998291,
ULY,Ulyanovsk East Airport,54.4010009765625,48.8027000427246,
REN,Orenburg Central Airport,51.7957992553711,55.4566993713379,http://www.airoport.orenair.ru/
OSW,Orsk Airport,51.0724983215332,58.5956001281738,
PEZ,Penza Airport,53.1105995178223,45.0210990905762,
SKX,Saransk Airport,54.125129699707,45.2122573852539,
BWO,Balakovo Airport,51.8582992554,47.7456016541,
RTW,Saratov Central Airport,51.564998626709,46.0466995239258,
UFA,Ufa International Airport,54.557498931885,55.874401092529,http://www.airportufa.ru/en/
KUF,Kurumoch International Airport,53.504901885986,50.16429901123,http://airport.samara.ru/en/
REW,"Rewa Airport, Chorhata, REWA",24.503401,81.220299,
AMD,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.6346969604,
IXU,Aurangabad Airport,19.862699508667,75.3981018066406,http://aai.aero/allAirports/aurangabad_generalinfo.jsp
BOM,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,http://www.csia.in/
BHJ,Bhuj Airport,23.2877998352,69.6701965332,http://aai.aero/allAirports/bhuj_generalinfo.jsp
IXG,Belgaum Airport,15.8592996597,74.6183013916,
BDQ,Vadodara Airport,22.336201,73.226303,http://aai.aero/allAirports/vadodara_generalinfo.jsp
BHO,Raja Bhoj International Airport,23.2875003815,77.3374023438,http://aai.aero/allAirports/bhopal_generalinfo.jsp
BHU,Bhavnagar Airport,21.752199173,72.1852035522,http://aai.aero/allAirports/bhavnagar.jsp
GOI,Dabolim Airport,15.3808002472,73.8313980103,
HBX,Hubli Airport,15.361700058,75.0848999023,http://www.airportsindia.org.in/allAirports/hubli_generalinfo.jsp
IDR,Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,http://aai.aero/allAirports/indore_technicalinfo.jsp
JLR,Jabalpur Airport,23.1777992248535,80.052001953125,
JGA,Jamnagar Airport,22.4654998779297,70.0126037597656,
HJR,Khajuraho Airport,24.817199707,79.9186019897,http://www.aai.aero/allAirports/khajuraho_generalinfo.jsp
KLH,Kolhapur Airport,16.6646995544,74.2893981934,
NDC,Nanded Airport,19.1833000183,77.3167037964,
NAG,Dr. Babasaheb Ambedkar International Airport,21.0921993255615,79.0472030639648,http://aai.aero/allAirports/nagpur1_generalinfo.jsp
ISK,Nashik Airport,20.119101,73.912903,
PNQ,Pune Airport,18.5820999145508,73.9197006225586,
PBD,Porbandar Airport,21.6487007141,69.6572036743,http://www.airportsindia.org.in/allAirports/porbander.jsp
RAJ,Rajkot Airport,22.3092002869,70.7795028687,http://www.airportsindia.org.in/allAirports/rajkot.jsp
SAG,Shirdi Airport,19.688611,74.378889,
STV,Surat Airport,21.1140995026,72.7417984009,
UDR,Maharana Pratap Airport,24.6177005768,73.8961029053,http://www.airportsindia.org.in/allAirports/udaipur_airpo_gi.jsp
CMB,Bandaranaike International Colombo Airport,7.1807599067688,79.8841018676758,http://www.airport.lk/
BTC,Batticaloa Airport,7.70576,81.678802,
RML,Colombo Ratmalana Airport,6.82199001312256,79.8861999511719,
JAF,Kankesanturai Airport,9.79232978820801,80.0700988769531,
KCT,Koggala Airport,5.99368000030518,80.3202972412109,
TRR,China Bay Airport,8.5385103225708,81.1819000244141,
HRI,Mattala Rajapaksa International Airport,6.284467,81.124128,http://www.mria.lk/
BBM,Battambang Airport,13.0956001281738,103.223999023438,
PNH,Phnom Penh International Airport,11.5466003417969,104.84400177002,http://www.cambodia-airports.com/phnompenh/en/
REP,Siem Reap International Airport,13.4106998444,103.81300354,http://www.cambodia-airports.com/siemreap/en
TNX,Stung Treng Airport,13.5319004058838,106.014999389648,
IXA,Agartala Airport,23.8869991302,91.2404022217,
IXB,Bagdogra Airport,26.6812000274658,88.3285980224609,http://aai.aero/allAirports/bagdogra_generalinfo.jsp
SHL,Shillong Airport,25.7035999298096,91.9786987304687,
BBI,Biju Patnaik Airport,20.2444000244,85.8178024292,http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp
CCU,Netaji Subhash Chandra Bose International Airport,22.6546993255615,88.4467010498047,
RDP,Kazi Nazrul Islam Airport,23.6225,87.243,
GOP,Gorakhpur Airport,26.7397003174,83.4496994019,http://www.aai.aero/allAirports/gorakhpur.jsp
GAU,Lokpriya Gopinath Bordoloi International Airport,26.1061000823975,91.5858993530273,http://aai.aero/guwahati/index.jsp
GAY,Gaya Airport,24.7443008422852,84.9512023925781,
IMF,Imphal Airport,24.7600002289,93.896697998,http://www.aai.aero/allAirports/imphal_gen.jsp
JRH,Jorhat Airport,26.7315006256,94.1754989624,http://aai.aero/allAirports/jorhat_airpo_gi.jsp
IXS,Silchar Airport,24.9129009247,92.9786987305,http://aai.aero/allAirports/silchar_general.jsp
AJL,Lengpui Airport,23.8405990601,92.6196975708,http://www.aai.aero/allAirports/lengpui.jsp
IXI,North Lakhimpur Airport,27.2954998016357,94.0976028442383,
DIB,Dibrugarh Airport,27.4839000702,95.0168991089,
DMU,Dimapur Airport,25.8838996887,93.7711029053,
PAT,Lok Nayak Jayaprakash Airport,25.591299057,85.0879974365,http://airportsindia.org.in/allAirports/patna_techinfo.jsp
IXR,Birsa Munda Airport,23.3143005371,85.3217010498,http://airportsindia.org.in/allAirports/ranchi.jsp
TEZ,Tezpur Airport,26.7091007232666,92.7846984863281,
BZL,Barisal Airport,22.8010005950928,90.3012008666992,
CXB,Cox's Bazar Airport,21.4521999359131,91.9638977050781,
CGP,Shah Amanat International Airport,22.2495994567871,91.8133010864258,
JSR,Jessore Airport,23.1837997436523,89.1607971191406,
RJH,Shah Mokhdum Airport,24.4372005462646,88.6165008544922,
SPD,Saidpur Airport,25.7591991424561,88.9088973999023,
ZYL,Osmany International Airport,24.9631996154785,91.8667984008789,
DAC,Dhaka / Hazrat Shahjalal International Airport,23.843347,90.397783,
HKG,Chek Lap Kok International Airport,22.3089008331,113.915000916,http://www.hongkongairport.com/
ATQ,Sri Guru Ram Dass Jee International Airport,31.7096004486,74.7973022461,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp
VNS,Lal Bahadur Shastri Airport,25.4524002075,82.8592987061,
IXC,Chandigarh Airport,30.6735000610352,76.7884979248047,
DED,Dehradun Airport,30.189699,78.180298,http://aai.aero/allAirports/dehradun_generalinfo.jsp
DEL,Indira Gandhi International Airport,28.5665,77.103104,http://www.newdelhiairport.in/
GWL,Gwalior Airport,26.2933006286621,78.2277984619141,
JDH,Jodhpur Airport,26.2511005401611,73.0488967895508,
JAI,Jaipur International Airport,26.8241996765,75.8122024536,http://aai.aero/allAirports/jaipur_generalinfo.jsp
IXJ,Jammu Airport,32.6890983582,74.8374023438,
KQH,Kishangarh Airport,26.601473,74.814147,
IXL,Leh Kushok Bakula Rimpochee Airport,34.1358985901,77.5465011597,http://airportsindia.org.in/allAirports/leh_generalinfo.jsp
LKO,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,http://aai.aero/allAirports/lucknow_generalinfo.jsp
IXP,Pathankot Airport,32.233611,75.634444,
SXR,Sheikh ul Alam Airport,33.9870986938477,74.7742004394531,
LPQ,Luang Phabang International Airport,19.8973007202148,102.161003112793,
PKZ,Pakse International Airport,15.1321001052856,105.78099822998,
VTE,Wattay International Airport,17.9883003235,102.56300354,http://www.vientianeairport.com/
MFM,Macau International Airport,22.149599,113.592003,http://www.macau-airport.gov.mo/en/index.php
VDH,Dong Hoi Airport,17.515,106.590556,
KON,Kontum Airport,14.3500003814697,108.016998291016,
BWA,Gautam Buddha Airport,27.505685,83.416293,
JKR,Janakpur Airport,26.7087993622,85.9224014282,
KTM,Tribhuvan International Airport,27.6965999603,85.3591003418,http://www.tiairport.com.np/index.php
KEP,Nepalgunj Airport,28.1035995483398,81.6669998168945,
PKR,Pokhara Airport,28.2008991241455,83.9821014404297,
TPJ,Taplejung Airport,27.3509,87.69525,
BIR,Biratnagar Airport,26.4815006256104,87.2639999389648,
LTU,Murod Kond Airport,18.411501,76.464699,
BLR,Kempegowda International Airport,13.1979,77.706299,http://www.bengaluruairport.com/home/home.jspx
VGA,Vijayawada Airport,16.5303993225098,80.7967987060547,
CJB,Coimbatore International Airport,11.029999733,77.0434036255,http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp
COK,Cochin International Airport,10.152,76.401901,http://www.cochin-airport.com/
CCJ,Calicut International Airport,11.1367998123,75.9552993774,
CDP,Kadapa Airport,14.51,78.772778,
HYD,Rajiv Gandhi International Airport,17.2313175201,78.4298553467,http://www.shamshabadairport.com/
IXM,Madurai Airport,9.83450984955,78.0933990479,http://www.airportsindia.org.in/allAirports/madurai_airpo_gi.jsp
IXE,Mangalore International Airport,12.9612998962,74.8900985718,
MAA,Chennai International Airport,12.9900054931641,80.1692962646484,
IXZ,Vir Savarkar International Airport,11.6412000656128,92.7296981811523,
RJA,Rajahmundry Airport,17.1103992462,81.8181991577,http://aai.aero/allAirports/rajahmundry_generalinfo.jsp
TRZ,Tiruchirapally Civil Airport Airport,10.7653999328613,78.7097015380859,
TRV,Trivandrum International Airport,8.48211956024,76.9200973511,
PBH,Paro Airport,27.4032001495,89.4245986938,
GAN,Gan International Airport,-0.693342,73.155602,http://www.airports.com.mv/domestic/gan.htm
HAQ,Hanimaadhoo Airport,6.74422979354858,73.1705017089844,
KDO,Kadhdhoo Airport,1.85916996002197,73.5218963623047,
MLE,Malé International Airport,4.19183015823364,73.5290985107422,http://www.airports.com.mv/
KDM,Kaadedhdhoo Airport,0.488130986690521,72.9969024658203,
VAM,Villa Airport,3.47055555556,72.8358333333,
DMK,Don Mueang International Airport,13.9125995636,100.607002258,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en
TDX,Trat Airport,12.274600029,102.319000244,
BKK,Suvarnabhumi Airport,13.6810998916626,100.747001647949,
UTP,U-Tapao International Airport,12.6799001693726,101.004997253418,http://www.utapao.com/
CNX,Chiang Mai International Airport,18.7667999268,98.962600708,
HGN,Mae Hong Son Airport,19.3013000488281,97.9757995605469,
LPT,Lampang Airport,18.2709007263184,99.5042037963867,
NNT,Nan Airport,18.8078994750977,100.782997131348,
CEI,Chiang Rai International Airport,19.952299118,99.8828964233,
PHY,Phetchabun Airport,16.6760005951,101.194999695,
HHQ,Hua Hin Airport,12.6361999512,99.951499939,
MAQ,Mae Sot Airport,16.6998996734619,98.5450973510742,
THS,Sukhothai Airport,17.238000869751,99.8181991577149,
PHS,Phitsanulok Airport,16.7828998565674,100.278999328613,
URT,Surat Thani Airport,9.13259983063,99.135597229,
NAW,Narathiwat Airport,6.51991987228394,101.74299621582,
NST,Nakhon Si Thammarat Airport,8.5396203994751,99.9447021484375,
KBV,Krabi Airport,8.09912014008,98.9861984253,
USM,Samui Airport,9.54778957367,100.06199646,http://www.samuiairportonline.com
HKT,Phuket International Airport,8.1132,98.316902,
UNN,Ranong Airport,9.77762031555176,98.5855026245117,
HDY,Hat Yai International Airport,6.93320989609,100.392997742,
TST,Trang Airport,7.50873994827271,99.6166000366211,
UTH,Udon Thani Airport,17.3864002228,102.788002014,http://www.udonthaniairport.com/
SNO,Sakon Nakhon Airport,17.1951007843018,104.119003295898,
PXR,Surin Airport,14.868300437927,103.49800109863,
KKC,Khon Kaen Airport,16.4666004181,102.783996582,
LOE,Loei Airport,17.4391002655029,101.72200012207,
BFV,Buri Ram Airport,15.2294998168945,103.252998352051,
UBP,Ubon Ratchathani Airport,15.2512998581,104.870002747,
ROI,Roi Et Airport,16.1168003082275,103.774002075195,
KOP,Nakhon Phanom Airport,17.3838005065918,104.642997741699,
BMV,Buon Ma Thuot Airport,12.668299675,108.120002747,
HPH,Cat Bi International Airport,20.8194007873535,106.724998474121,
CAH,Cà Mau Airport,9.177667,105.177778,
CXR,Cam Ranh Airport,11.9982004165649,109.21900177002,
VCS,Co Ong Airport,8.73183,106.633003,
VCA,Can Tho International Airport,10.085100174,105.711997986,
DIN,Dien Bien Phu Airport,21.3974990845,103.008003235,
DLI,Lien Khuong Airport,11.75,108.366997,
DAD,Da Nang International Airport,16.0438995361328,108.198997497559,
HAN,Noi Bai International Airport,21.2212009429932,105.806999206543,
HUI,Phu Bai Airport,16.4015007019,107.70300293,
UIH,Phu Cat Airport,13.9549999237,109.041999817,
PXU,Pleiku Airport,14.0045003890991,108.016998291016,
PQC,Phu Quoc International Airport,10.1698,103.9931,
VKG,Rach Gia Airport,9.95802997234,105.132379532,
TBB,Dong Tac Airport,13.0495996475,109.333999634,
SGN,Tan Son Nhat International Airport,10.8187999725,106.652000427,http://www.tsnairport.hochiminhcity.gov.vn/
VII,Vinh Airport,18.7376003265,105.67099762,
TVY,Dawei Airport,14.1038999557495,98.2035980224609,
NYT,Naypyidaw Airport,19.623501,96.200996,
HEH,Heho Airport,20.7469997406006,96.7919998168945,
KET,Kengtung Airport,21.3015995025635,99.6360015869141,
KYP,Kyaukpyu Airport,19.426399230957,93.534797668457,
KAW,Kawthoung Airport,10.0493001937866,98.5380020141602,
LIW,Loikaw Airport,19.691499710083,97.2147979736328,
